name,description,lat,lng
札立,,35.730371,139.1846243
落合橋,,35.7294065,139.1886476
秋川渓谷瀬音の湯,,35.7275491,139.1872877
追分,,35.7265954,139.1842568
荷田子,,35.726369,139.1810006
荷田子,,35.7252889,139.1813654
荷田子,,35.7244528,139.1810274
畔荷田,,35.7237386,139.1725785
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.635518,139.7944194
スタート,,35.7304746,139.2557442
武蔵増戸駅,,35.7309806,139.2563259
能満襌寺,,35.7260322,139.2593905
天満宮,,35.7256178,139.2627284
ゴール,,35.7307513,139.2567806
ウォーキングポイント,"<img src=""https://lh6.googleusercontent.com/2QULVxKNTH1ZMT3dyYSuS7j35jIz-aQPqudnbxYwiGkfCaL_yc7htVbuBBLVvtdP1I2L0GgKIwTz9ncVrsk30hNe61NazX_dnqXgGQsyVtyu6J9YQFA2mzcQeMm3GQ"" height=""200"" width=""auto"" /><br><br>パノラマに広がる空と山々を見ることができます。",35.7296264,139.2638648
ウォーキングポイント,この辺りで立ち止まり深呼吸やストレッチでリフレッシュしましょう。,35.7289122,139.2649859
下山田,,35.7259553,139.2629206
山田会館前,,35.7264343,139.2602652
山田,,35.7266956,139.2545629
網代トンネル入口,,35.720568,139.2566657
五日市警察署山田駐在所,,35.7269323,139.2592258
五日市警察署本宿駐在所,,35.7366347,139.2569384
五日市伊奈局,,35.734632,139.256008
引田,,35.7257353,139.2656887
引田,,35.7258442,139.2671022
東山田,,35.7258246,139.2633122
山田,,35.7263951,139.2606997
山田,,35.7264648,139.2598361
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354875,139.7943711
スタート,,35.7310538,139.2554374
武蔵増戸駅,,35.7309741,139.2564224
横沢入,横沢入は東京都里山保全地域です。自然豊かな里山風景が広がります。,35.7326126,139.2439701
大悲願寺,国の重要文化財に指定されている木造の伝阿弥陀三尊像があります。秋の白萩も有名です。,35.732325,139.2414956
網代橋,,35.723885,139.253463
瑞雲寺,,35.723984,139.254575
山田八幡神社,,35.7242915,139.2550187
ゴール,,35.7300481,139.2561942
ウォーキングポイント,線路沿いの真っすぐな道は姿勢よく歩いてみましょう。,35.7313683,139.2481363
ウォーキングポイント,下り坂。歩幅を小さくとってゆっくりと歩きましょう！,35.731181,139.2390275
ウォーキングポイント,季節の風を感じる川沿いの道です。,35.725867,139.24386
禅昌寺,,35.722751,139.253539
山田大橋,,35.723033,139.2560864
山田,,35.726696,139.254563
五日市橋,,35.729291,139.235616
五日市警察署伊奈駐在所,,35.728946,139.243682
中央図書館増戸分室,,35.727467,139.247565
増戸局,,35.726381,139.253961
網代入口,,35.726428,139.253705
伊奈新宿,,35.72648,139.250928
伊奈,,35.727118,139.24723
伊奈坂上,,35.728089,139.244467
五日市高尾,,35.728803,139.239172
五日市高尾,,35.728825,139.240272
下舘谷,,35.729633,139.234682
下舘谷,,35.729655,139.234106
三内,,35.730214,139.237051
高尾,,35.726432,139.238126
高尾,,35.725437,139.238062
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354962,139.7943872
スタート,,35.7304981,139.2553189
武蔵増戸駅,,35.7309393,139.2564224
貴志嶋神社,,35.7213965,139.2473266
弁天山(頂上),標高292メートルのファミリーでも楽しめる山です。春は桜やツツジが楽しめます。,35.7206573,139.2467955
山田大橋,,35.7226987,139.2561736
ゴール,,35.7300569,139.2572912
ウォーキングポイント,"<img src=""https://lh6.googleusercontent.com/lMJuG0EBujHniv-hdvfITgLNllQjM2MLrnZn5unhCNb9dmq2AcJ-pRiXHNpdyJKjGAkp6dxbnEZttYdJ3YIujXJnLkClOg5AVNAwOTXPsmEMLxB62hq9iev2PZvNzA"" height=""200"" width=""auto"" /><br><br>赤い鳥居が目印の弁天山登山口です。足のストレッチをしてから登りましょう。",35.723155,139.249891
ウォーキングポイント,"<img src=""https://lh4.googleusercontent.com/f83xDtm9WgmGJzfJ_7-CFjRXq5QI5ZiRMofIKFcj3ysFts2ZzI1c3a1eTW67hPgdFj9zgL4vPOJitFBjKBMZWBctEjwdxAcJPH3RENnxImpYS0SNHZCTxXjOvL9D4eg"" height=""200"" width=""auto"" /><br><br>山道は足腰を鍛えられます。雨で滑りやすくなっていることもあるので、滑りにくい靴を履きましょう。頂上からはあきる野を見下ろすことができます。",35.7200806,139.2473908
ウォーキングポイント,春の山田大橋周辺は桜で覆われます。,35.7234892,139.2558971
網代トンネル入口,,35.720568,139.256666
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355049,139.7943925
スタート,,35.7353461,139.3019986
南小宮橋,,35.7360574,139.3024709
平井川沿遊歩道（南側）,,35.732862,139.309044
森山神社,,35.7316394,139.3188962
平井川沿遊歩道（北側）,,35.733404,139.30904
ゴール,,35.7363102,139.3027162
草花公園,,35.7361302,139.3012132
平沢,,35.7306672,139.3188688
多摩橋,,35.7318516,139.3203414
平高橋,,35.7349956,139.3123296
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355049,139.7944355
スタート,,35.7284786,139.2874862
秋川駅,,35.7280922,139.2863215
神明神社,,35.7379827,139.2873712
瀬戸岡古墳群,初夏に百合、秋には彼岸花がきれいなスポットです。,35.7397578,139.2878511
尾崎観音,,35.743107,139.2840245
瀬戸岡古墳群,"<img src=""https://lh6.googleusercontent.com/129QLqe_3rDcFrd4FfkVVbQYjdboypYUi0eJaBNaTxOXReaOM9m3G4zawwDzxna8vMVxYze5I7QLCNjet3-xr2RzuAHsq6JQM7hX60eRWcyHR-pPX5Aqz6FLGaVRTLd4"" height=""200"" width=""auto"" /><br><br>住宅の中にポツンとある古墳。見つけられるでしょうか？",35.738486,139.285722
ゴール,,35.72849,139.2860714
展望スポット,,35.7507593,139.3063778
JA秋川本店前,,35.731429,139.286626
福生警察署,,35.748655,139.320752
秋川駅前交番,,35.728106,139.287261
あきる野市中央図書館,,35.730714,139.288737
草花クリニック,,35.742925,139.291964
あきる野局,,35.731886,139.285117
菅瀬橋,,35.742115,139.290247
菅瀬橋,,35.741806,139.289571
尾崎観音,,35.74201,139.284142
尾崎観音,,35.742006,139.283472
秋川3丁目,,35.734373,139.284872
秋川4丁目,,35.734007,139.288412
秋川キララホール入口,,35.731601,139.28647
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355114,139.7944274
スタート,,35.738029,139.300202
慈勝寺,,35.741641,139.312086
草花神社,"<img src=""https://lh4.googleusercontent.com/90V2ZgL1qR864g57MNiICnG-6d7eNIFVqUp-HY0E0qY8sJt3VvTVA70tNW4Hh3lubYgX8AKTexa_LxyYL8QXIAMOjqCkLEn9ZEqig0GlqEDF8NNVrpKmlwuPRapVMyo"" height=""200"" width=""auto"" /><br><br>写真は草花神社からの展望です。<br>展望スポット",35.741787,139.310233
大澄山,,35.7434211,139.311146
八雲神社,,35.7451145,139.3109818
展望スポット,"<img src=""https://lh3.googleusercontent.com/eOXexs6UGqVhl2WUXbVa2vXBfAELYPo6tNRtBnPH6z_Hg7lidaB859w9l9Jl4GfTbYoVntBYTTBrK1pVkVBT9Uy-c5n2ykhsrsyxn8oRhVKr_lLi54xA5G-l-xIlmLzv"" height=""200"" width=""auto"" /><br><br>「浅間岳」方画に進むと、羽村・福生を一望できます。初日の出を見に来る人も多い場所です。",35.750753,139.306382
多西小学校,,35.742055,139.300207
平井川沿遊歩道,,35.7393443,139.2950038
ゴール,,35.736867,139.299065
ウォーキングポイント,"<img src=""https://lh3.googleusercontent.com/6UMgFF_bS18oDW3JQyWHIB_wQzlObepQrgwKIAdCTapCXxob8jXo8h71Zck_WmJMuUHNYtE_5kuvZPq1pTyUuvNbt9WBWP3oRLpUlsMVGngnPFR14wwiFL__Jfb2XrW4"" height=""200"" width=""auto"" /><br><br>大澄山への登山口です。",35.7411115,139.3115784
ウォーキングポイント,山道では疲れ具合をみながらペースを考えましょう。Change your walking speed on the mountain trail depending of your fatigue level,35.7485607,139.3058467
南小宮橋,,35.7360602,139.3024805
氷沢橋,,35.738697,139.306276
草花公園入口,,35.738396,139.303578
草花駐在所,,35.738554,139.304168
上福生駐在所,,35.744768,139.319418
あきる野市東部図書館,,35.725196,139.315651
多西局,,35.738555,139.303887
下草花,,35.738433,139.310583
下草花,,35.738653,139.310664
草花,,35.738623,139.3056
草花,,35.738279,139.304543
門前,,35.738531,139.303105
門前,,35.738392,139.302617
あきる野市民球場,,35.738762,139.300225
あきる野市民球場,,35.738605,139.30001
瀬戸岡御堂橋,,35.739019,139.296958
瀬戸岡御堂橋,,35.738788,139.297628
代田橋,,35.736977,139.296116
小宮久保橋,,35.741338,139.293723
慈勝寺入口,,35.740049,139.311072
山ノ神,,35.745047,139.305814
松山橋,,35.741453,139.303977
多西児童館前,,35.742628,139.299309
松山会館入口,,35.743214,139.296024
小宮久保上,,35.744566,139.292833
スタート,,35.7270151,139.3135102
二宮神社,,35.7268848,139.3135729
秋川ファーマーズセンター,地元農家の育てた野菜がならぶ都内最大級の直売所です。,35.7285875,139.3077139
秋留台公園,https://www.tokyo-park.or.jp/park/format/index053.html,35.7305529,139.2998525
あきる野市役所,,35.7288937,139.294115
大塚公園,,35.7278417,139.2926777
秋川駅,,35.7281632,139.2866555
ゴール,,35.728374,139.28685
ウォーキングポイント,秋留台の農地を楽しみながら歩きましょう。,35.7293042,139.3053371
雨間立体,,35.7264876,139.2978966
市民体育館前,,35.728834,139.303644
秋留台公園西,,35.728559,139.297836
秋川,,35.728715,139.2892363
秋川駅前交番,,35.7281064,139.2872608
あきる野保健相談所,,35.7287424,139.2896435
あきる野保健相談所,,35.7286335,139.2900753
あきる野市役所秋川庁舎,,35.7286205,139.2944902
あきる野市役所秋川庁舎,,35.7285224,139.2949999
東中学校入口,,35.7287053,139.3028963
ファーマーズセンター,,35.7288469,139.3073004
東秋留駅上,,35.7286814,139.3110153
東秋留駅上,,35.7286683,139.3115303
二宮神社,,35.72648,139.3139121
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355005,139.7943872
スタート,,35.726854,139.313719
八雲神社,,35.7229297,139.311798
熊野神社,,35.7213025,139.3170817
小川久保桜公園,,35.715376,139.313346
雨間立体,"<img src=""https://lh5.googleusercontent.com/Rw_lKB_x1g5Q988HF_hfVPvmRcLplaci-M582N524SDz4x8JICCkNLMRhy9sbya7kb8NUQbRVcyV8V3fyAEQt41Bln_joqwzOAPwwLncAxUkJovUD87eilNS2irSQA"" height=""200"" width=""auto"" /><br><br>立体交差は下って上るのでいい運動になります。",35.7264866,139.2978993
秋川駅,,35.728124,139.2866743
ゴール,,35.728373,139.286849
ウォーキングポイント,前田公園を過ぎたら左折します。,35.7245223,139.3153497
ウォーキングポイント,"<img src=""https://lh4.googleusercontent.com/qV0RjNBUup-6DmZjhbs4weRN-K3027lyCY1kK3gQZ2WIK4_GzEvklUw2d6HaF6o4rU7m9_Za69skQVOet8B-4jpCwEwJjcAxLzbvA-zyIqRSIYODhTwq2AK7LMQM0w"" height=""200"" width=""auto"" /><br><br>知る人ぞ知る、お堀沿いの道です。",35.7242089,139.3169242
ウォーキングポイント,"<img src=""https://lh5.googleusercontent.com/vg8Em-SutxlvKOrsXg3b8y-tPHqWcpXLm_zs3aSeKGWAIMunPwgob16MWb9teKnH6AuZ0DZFW59PLSbdO_9wry2UI7vGi5_undLSBH6WIAMYKwNHHggB-5eF7O_RtQ"" height=""200"" width=""auto"" /><br><br>田んぼが並ぶ広い道です。腕を大きく振りながら歩いてみるのもオススメです♪",35.7179069,139.3159747
ウォーキングポイント,"<img src=""https://lh5.googleusercontent.com/MIAhLapMtKxqGZ_oMIPl36JLq3b495flQ_HIGJDh9dd5L2srtMARL0F4VMt4p00E0rpF15ekzk8oSZW9Dx7eYzySuTbOx9J4T63QU11mu4S8920YCOQQl2JU5VBmuKA"" height=""200"" width=""auto"" /><br><br>小川久保桜公園で一休みしたら、川沿いの遊歩道へ。いろいろな野鳥も見られる人気のコースです。",35.715395,139.311879
グリーン運動広場,,35.716571,139.301078
秋川,,35.728715,139.289236
小川,,35.720546,139.317058
雨間,,35.722737,139.298004
福生警察署小川駐在所,,35.720423,139.318101
秋川野辺局,,35.723932,139.310015
あきる野小川局,,35.720122,139.319112
あきる野保健相談所,,35.728742,139.289644
あきる野保健相談所,,35.728634,139.290075
あきる野市役所秋川庁舎,,35.72862,139.29449
あきる野市役所秋川庁舎,,35.728522,139.295
東中学校入口,,35.728705,139.302896
ファーマーズセンター,,35.728847,139.3073
東秋留駅上,,35.728681,139.311015
東秋留駅上,,35.728668,139.31153
昭和橋,,35.72346,139.318678
東雨間,,35.722715,139.30052
野辺南,,35.722092,139.310935
野辺南,,35.721918,139.311428
西小川,,35.721064,139.315492
小川,,35.720176,139.318421
雨間,,35.721609,139.2981988
雨間,,35.7220593,139.2977249
二宮神社,,35.72648,139.313912
秋留台公園,https://www.tokyo-park.or.jp/park/format/index053.html,35.7303483,139.2999061
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355093,139.7944086
小川久保桜公園,,35.715378,139.313335
グリーン運動広場,,35.7165712,139.3010778
雨武主神社,"<img src=""https://lh5.googleusercontent.com/pNkA8aJUG2YipNMK1yvq7aAtYmryeSh8fNDsyYn0rVeP4MT9saAhsOqF4eMXX0aRElEz0NDo5PmQaOQX_xYHCNU41xdcOkMfkWpphPZqW8nIfPqViWpZGUn8mpyQJKI"" height=""200"" width=""auto"" /><br><br>拝殿までには、200段の石段（右）のルートと少しゆるやかなルート（左）があります。どちらのルートも足腰の鍛錬になります。",35.7143768,139.2918374
秋留台公園,https://www.tokyo-park.or.jp/park/format/index053.html,35.7303831,139.2998417
秋川駅,,35.7281588,139.2859876
ウォーキングポイント,前田公園を過ぎたら左折します。,35.724522,139.31535
ウォーキングポイント,"<img src=""https://lh6.googleusercontent.com/proxy/FOK6z7p67TINEDqPkScLaCiflQNqgFi5kwCm-coLIkaT12MAu6upBocIk1_Z7OhdCdpI9UsRidjcVMzaWmfL66wZfuzFHvCZosqQygkxzQiCbgUhw0aaGmxClaD4Kgftzunj38TsH4E5paIDZgIxPQIQYQP-CQW7dP-HiFLsyLnp6yMJHtOO018Ny9foHEjr1UxLElmqp-ahVQffa7jYj57CMH9S8CfhedKCvg4sUS51P8IctB-jVZHT"" height=""200"" width=""auto"" /><br><br>知る人ぞ知る、お堀沿いの道です。",35.724209,139.316924
ウォーキングポイント,"<img src=""https://lh3.googleusercontent.com/proxy/ML9IzQ2G80MN2dlE070kwzdNB38kRPkLuEFc_breD03TimGK5inOLeD1vjDr_b0kbBqQ70NHqrxF4Yz5FAsQijpDewvCmvX9IVp-Ip2I9Z48wruwG1pS9zfi0dT2THXD5cQFRzM5TMfEExQdovRgrV1GEUSgaFYxrEC2fTows7wkJ_djx7d0HVu0ilbk5SCf1fllYL6sLkuhhZ0FIAD89w9Gp-KlNLoYK_B1tRE0kApikfLuANasoqsJ"" height=""200"" width=""auto"" /><br><br>田んぼが並ぶ広い道です。腕を大きく振りながら歩いてみるのもオススメです♪",35.717907,139.315975
雨間立体,"<img src=""https://lh3.googleusercontent.com/yeu-PAuedTYHA7ajyTUtxX0TLVc6iC9lzZl6t_0wf-d8KGNSE0yCqmTay7lkYmi33IkD_c4BV80w4QfYj_X5NS7Vom5F2oHUV9YUQs17cUEzgTwNZrueykdswC95xw"" height=""200"" width=""auto"" /><br><br>立体交差は下って上るのでいい運動になります。",35.7264862,139.297902
雨間,,35.7216111,139.2982336
雨間,,35.7221595,139.2976578
南雨間,,35.715784,139.298806
南雨間,,35.714758,139.298913
いきいきセンター,,35.716515,139.291435
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354918,139.7943925
スタート,,35.7299455,139.2707108
武蔵引田駅,,35.729849,139.2702105
渕上の石積井戸,「まいまいず井戸」とも呼ばれています。,35.722474,139.273615
出雲神社,,35.7229587,139.2723187
ゴール,,35.7300587,139.2700123
ウォーキングポイント,広い空の下、歌でも口ずさみ、リラックスしてあるきましょう。,35.726946,139.276151
真照寺,,35.721898,139.268324
大宮神社,,35.7214727,139.2714724
観音寺,,35.72274,139.275249
西中学校入口,,35.7260663,139.2760527
西秋留小学校入口,,35.7250843,139.2760366
原店,,35.7257375,139.2684942
渕上駐在所,,35.7256536,139.2735663
公立阿伎留医療センター,,35.731819,139.27214
秋川渕上局,,35.7257957,139.2741331
原店,,35.7255241,139.2707688
原店,,35.725572,139.2718309
渕上,,35.7258986,139.2754197
渕上,,35.7261708,139.2763719
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354875,139.7944086
スタート,,35.7279827,139.2880548
秋川駅,,35.728114,139.2866648
雨武主神社遥拝所,,35.7201933,139.2940642
西光寺,,35.719616,139.298094
秋川神明社,,35.7184781,139.2857753
福徳寺,,35.7224537,139.2862879
八幡社,,35.7234113,139.2858505
ゴール,,35.7273019,139.2859439
ウォーキングポイント,"<img src=""https://lh5.googleusercontent.com/9jcBIpMECNJgkJwg-MGBsm6MywIBztGfjeD3Sg2ydUDZLVorGJnkPFJ62_lDZGYa5pq8sjQ1szsw0ym_a4NKr_RRPP0-7mdGVV30Dxraa66-mM78Wk2I9RukzGikkHc"" height=""200"" width=""auto"" /><br><br>右側の歩行者道路に入ります。",35.727547,139.2880386
ウォーキングポイント,橋の上、遊歩道で秋川のせせらぎに耳を澄ませてみましょう♪,35.719309,139.295255
ウォーキングポイント,平らな道なのでフォーム良く歩いてみましょう。,35.717581,139.289021
ウォーキングポイント,"<img src=""https://lh5.googleusercontent.com/D8D1N0po3SIw89Lzyn6k2jycbSLc22CM0m0S9i67XVggFKeEHPcdncL4Rn6vBY7aBSL8ALHJRoBbp8nMolqmAk9MBz8LRroCGDnR0FAANXXykvQq2EDSX6Mx4sV0ls8"" height=""200"" width=""auto"" /><br><br>小さなトンネルをくぐります。",35.716893,139.285001
ウォーキングポイント,幹線道路沿いは歩道が狭いので注意しましょう。,35.7216633,139.2869237
南秋留小入口,,35.723046,139.293922
あきる野インター,,35.718173,139.28521
牛沼,,35.720609,139.286516
比丘尼山,,35.725681,139.2836
下代継,,35.723996,139.28396
福生警察署油平駐在所,,35.7225668,139.2872284
相武病院,,35.709586,139.294556
西秋留局,,35.726045,139.287959
油平北,,35.726926,139.288337
油平,,35.722156,139.286851
油平,,35.721197,139.286843
牛沼,,35.720032,139.286194
牛沼,,35.719632,139.286063
油平東,,35.723595,139.288842
油平東,,35.723307,139.290585
西雨間,,35.722909,139.294686
南雨間,,35.715777,139.298808
南雨間,,35.714754,139.298916
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354918,139.7944194
スタート,,35.7299618,139.2701783
熊野神社,神社のたたずまいは心も落ち着きます。,35.7223106,139.2664072
寳泉寺,,35.72122,139.264889
引田八雲神社,,35.7184961,139.2670012
眞城禅寺,,35.7230304,139.2785599
白瀧神社,,35.7240373,139.2802186
秋川駅,,35.7281588,139.2859273
ゴール,,35.7273453,139.2864996
ウォーキングポイント,"<img src=""https://lh4.googleusercontent.com/oMR_kZ2bl271d8xI2fte-sC7-2vgnL-n7hq8YptYUN7JVPhfEgNJbGEmEyQmDyeVZxiKyzVeYTjv1KyPfzez4cOshvMJ46g1dstX0CDN0rqmHo8HKhlmF8aSIlnr9g"" height=""200"" width=""auto"" /><br><br>いい景色の中、少しスピードをあげると効果アップです！Walking a little faster with this great view makes walking more effective!",35.7181399,139.268952
ウォーキングポイント,歩道橋を渡りましょう。,35.7244876,139.2796469
秋川神明社,,35.718478,139.285775
福徳寺,,35.7224101,139.2862879
八幡社,,35.72341,139.285852
西中学校入口,,35.726066,139.276053
西秋留小学校入口,,35.725084,139.276037
原店,,35.725738,139.268494
福生警察署油平駐在所,,35.7225145,139.2871453
渕上駐在所,,35.725612,139.2733727
秋川渕上局,,35.7258199,139.2743153
引田,,35.725838,139.267105
引田,,35.725738,139.265689
原店,,35.725524,139.270769
原店,,35.725572,139.271831
渕上,,35.725899,139.27542
渕上,,35.726171,139.276372
代継,,35.72736,139.281594
代継,,35.72749,139.282214
スタート,,35.7485447,139.5678927
保谷駅北口,,35.7484006,139.5674647
下保谷森林公園,健康遊具<br>・ぶらさがり<br>・上体ひねり<br>・背のばしベンチ<br>・フットストレッチ,35.754105,139.5674509
保谷北町緑地保全地域,,35.757267,139.562874
北宮ノ脇公園,健康遊具<br>・フットストレッチ<br>・上体ひねり<br>・へいこう棒<br>・背のばしベンチ<br>・ぶらさがり,35.7565694,139.5617749
天神社,,35.7539519,139.5610533
下保谷福祉会館・下保谷児童センター,,35.750505,139.56502
下保谷四丁目特別緑地保全地区(屋敷林),"<img src=""https://lh5.googleusercontent.com/6ovWQ9-5BYSv-sc1RrXqvkzTmIMcya6NAp-zChbxs5xb1QYo5f-3PzEjngHb7MjXOSVdA8pXgFPOh0LkalsLAmj6nOuA3i7VTq4YUAt2ErblkCSBqM2aYLH4p38"" height=""200"" width=""auto"" /><br><br>下保谷四丁目特別緑地保全地区(屋敷林)<br>下保谷四丁目特別緑地保全地区は西武池袋線保谷駅北口より400ｍに位置し、都市化がさらに進展する駅周辺において、残されている屋敷林(面積約1.1ha、ケヤキ・シラカシ・スギ等が植生)が豊かなみどりに包まれた良好な住環境を形成している。",35.7507963,139.565919
あらやしき公園,,35.7499053,139.5666698
ゴール,,35.7504163,139.5670231
下保谷森林公園のミズキ,,35.754238,139.567828
天神社のイチョウ,"<img src=""https://lh3.googleusercontent.com/proxy/LB1HIa18nONVg16U8SU_gdip0CsHmUbU7wav5g5AexTPZ9U-dlGleAL3IewcrFDdVwvuX-uDseEcnbMvGAlJKdG8DWaMWwxDQHD4HHoRRswJc05xafIZG17HRuhrootTCFFSHPJwZs2iB8t_lbLOQkDdZsk_FHM-abyEPu8wDryVGcpm2UM-0x0JmEOzCKzScsDtsjn5W_-iPrJK2VCzDYGIv2ckJhU-y9C_TpD1qo2DzzgiAFU"" height=""200"" width=""auto"" /><br><br>",35.753658,139.561277
だれでもトイレ,下保谷森林公園,35.7539932,139.5670917
だれでもトイレ,あらやしき公園,35.7499586,139.5669315
AED設置箇所,保谷駅,35.748327,139.566981
AED設置箇所,保谷駅前公民館,35.747929,139.567572
AED設置箇所,保谷駅前交番,35.747731,139.566761
AED設置箇所,しもほうや保育園,35.754843,139.566572
AED設置箇所,下保谷駐在所,35.752458,139.559032
AED設置箇所,こまどり保育園,35.752229,139.558822
AED設置箇所,下保谷福祉会館・下保谷児童センター,35.7507545,139.5649961
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.635527,139.7944513
スタート,,35.7420097,139.5585384
保谷庁舎,,35.7415958,139.5589263
明保中学校,,35.742942,139.563017
文理台公園,"<img src=""https://lh5.googleusercontent.com/7KxhZbWmTb9h04WMdMw1c73jiN0Ezm9n_yP8LPpBkHXzzL_KEIMTLMq6MyN8qp87MKRUQwjBmfHVcurff_-gEaoRY-CYpmo9D3TixK5sg0Swte8klap3Xnpu3A"" height=""200"" width=""auto"" /><br><br>",35.7442833,139.5614679
武蔵保谷民族学博物館跡,,35.743791,139.565441
碧山森緑地保全地域,,35.7400314,139.5620986
エコプラザ西東京,,35.7410588,139.5566901
ゴール,,35.7417476,139.5582593
文理台公園のケヤキ,,35.7446522,139.5617725
筑波大附属小のケヤキ,"<img src=""https://lh6.googleusercontent.com/proxy/AmiuySDlRSEh5t0i85oItVPst3HiS5JS0u4j_FNUns_HGL6BVYMZxjzqXIQUbt6t7RKbr3TQWsYptmoKHDfNbGF5Llc0OY3wg7cDzXVgOMkTqBXtkzvaiprYC-O9RRaWeK7mHG5QRdORVPkDTXm53bkvqLy02ikbOaFzbV23K21b3ZBrv6hl09djzpivwhGxXWBI-QaHZ5azmgqHI_ckSyEmkD8VGRHNe99vITsZbA2WSd8Xxcs"" height=""200"" width=""auto"" /><br><br>",35.743922,139.564368
だれでもトイレ,文理台公園,35.743825,139.561888
AED設置箇所,西東京市役所保谷庁舎,35.7416284,139.5593662
AED設置箇所,保健福祉総合センター・防災センター,35.741275,139.559007
AED設置箇所,保谷こもれびホール,35.741406,139.558258
AED設置箇所,スポーツセンター,35.742183,139.559034
AED設置箇所,YYキッズクリニック,35.742444,139.562689
AED設置箇所,明保中学校,35.7428662,139.5625116
AED設置箇所,碧山小学校,35.738511,139.562961
AED設置箇所,西東京消防署,35.738983,139.555333
AED設置箇所,中町分庁舎（休日診療所）,35.738743,139.55515
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355445,139.794462
スタート,,35.741893,139.558445
保谷第一小学校,,35.7499442,139.5580425
たけのこ公園,,35.7491444,139.5563282
健康広場,,35.7487095,139.5550066
中島公園,,35.749961,139.5549476
栄町二丁目樹林地,,35.7499217,139.5524626
住吉町第三公園,,35.7480521,139.5509681
住吉森林公園,,35.7478306,139.5481829
ひばりが丘郵便局,,35.7496113,139.5443855
ひばりヶ丘駅前出張所,,35.7506018,139.5457393
ひばりヶ丘駅南口,,35.7515,139.545276
ゴール,,35.7511579,139.544843
住吉小のケヤキ,,35.746293,139.553235
ひばりが丘北三丁目第1公園,健康遊具<br>・背のばしベンチ<br>・ユッタリステップ<br>・スプリングバー,35.751559,139.547264
トイレ,ひばりが丘公園,35.751788,139.543198
トイレ,健康広場,35.7492687,139.5554445
AED設置箇所,西東京市役所保谷庁舎,35.7416284,139.5593528
AED設置箇所,西東京消防署保谷出張所,35.748206,139.558058
AED設置箇所,保谷第一小学校,35.7500914,139.5583361
AED設置箇所,健康広場,35.748978,139.555274
AED設置箇所,住吉小学校,35.745902,139.553162
AED設置箇所,すみよし保育園,35.749689,139.549385
AED設置箇所,ひばりヶ丘駅前出張所,35.7509246,139.5461687
AED設置箇所,ひばりヶ丘駅,35.7517781,139.5454065
AED設置箇所,ひばりが丘駅前交番,35.751801,139.544745
AED設置箇所,ひばりが丘図書館,35.751844,139.543574
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6355009,139.7944567
スタート,,35.7417818,139.5433052
谷戸公民館・谷戸図書館,AED設置箇所,35.741497,139.543682
発想の森,,35.7428396,139.5430063
谷戸せせらぎ公園,,35.7430626,139.5445442
東禅寺,,35.742983,139.549757
尉殿神社,,35.7438261,139.5502924
如意輪寺,,35.741409,139.551477
宝樹院,,35.7392716,139.5507692
宝晃院,,35.7410075,139.549319
ゴール,,35.7410937,139.5433672
尉殿神社参道のケヤキ,,35.743497,139.55047
東禅寺のツバキ,,35.743073,139.549241
谷戸せせらぎ公園のケンポナシ,,35.742764,139.543844
谷戸グリーンプラザのコナラ,"<img src=""https://lh3.googleusercontent.com/proxy/Efh7WscMTZ9_ty3o_Art-viaOfxqwiIMByQ7-Ll7OsNvDXeXQ4ENIDylM-9YwKPYUd5RTCRZX8KbBkdLthURmZtvxBnP4nJJxksg5a1AON3s37AdNSdEYz7KAri1WX2UxerYPQiCugZ0Bd5wDWvDUkWb84EGsmpe-slQiRECQ4MCRdbSBPFg3JPBVlTcPApbVPXWXe16F6iok6MfhdC1qNlCNB-rSLwfz21A-Kyf0HAhZ12k6P4"" height=""200"" width=""auto"" /><br><br>",35.74213,139.544144
いこいの森公園のエノキ（3本立）,"<img src=""https://lh4.googleusercontent.com/proxy/1BZeNleVc4j9G80C2Rs50_-pYNCReCqEa9IYFVZpUKyrLz5JN1pHaaFYzLSOmzK5vv0mc_HjkwXFmfH3znV51OaY6zsJ0BgEeKrVoFKCM3VxDEcXt-jeXQVskLDeXdtpmor5HbMjUpBVfnFiBYF4d15BkaWq67n_l4MCoVd5TORXMXc9OeseXnABK-Cd9lc918IpHE12oZR0LhbJrw_wbYLaj6261tIKnNwIRJ8G32WY7Y-ZPi4"" height=""200"" width=""auto"" /><br><br>",35.740886,139.539438
いこいの森公園のシイ,,35.740976,139.541932
