name,description,lat,lng
Start,,35.6287552,139.4481782
Uryu Ryokuchi,"A long, narrow ryokuchi park facing the Kamakura Kaido Road. Lush and green, the stream flowing along the promenade and the ponds have a refreshing effect on the area. The flowers and trees of various colors are also appealing.",35.6205407,139.4431825
Nagayama Daiyon Park,,35.6164926,139.4458577
Sakimori Mikaeri Path Marker,"The Yokoyama-no-michi Walking Path stretches along the Tama foothills, the city boundary between Kawasaki and Machida. The Sakimori Mikaeri Path, found along this path, is named after the Man'yoshu poems written by the wife of a sakimori guard. This path is said to be where the sakimori guard reluctantly looked back on his hometown before heading for his dazaifu post. This path looks out on Mt. Fuji, Mt. Tanzawa, Okutama, and the Chichibu mountain range.",35.6167067,139.4523488
Suwa-minami Park,,35.6200378,139.4532756
Suwa Daisan Park,,35.6238459,139.4515748
Goal,,35.6288228,139.4488602
Uryu Ryokuchi Pond,"A long, narrow ryokuchi park facing the Kamakura Kaido Road. Lush and green, the stream flowing along the promenade and the ponds have a refreshing effect on the area. The flowers and trees of various colors are also appealing.",35.619477,139.443177
The Single Japanese Elm Tree in the Nagayama Daiyon Park,It has the mood of a friendly park in harmony with the town. Amidst the grassy lawns of the park is a hill where a single Japanese Elm tree grows. Its branches reach stunningly toward the sky.,35.6163759,139.4458979
Sakimori Mikaeri Path,"The Yokoyama-no-michi Walking Path stretches along the Tama foothills, the city boundary between Kawasaki and Machida. The Sakimori Mikaeri Path, found along this path, is named after the Man'yoshu poems written by the wife of a sakimori guard. This path is said to be where the sakimori guard reluctantly looked back on his hometown before heading for his dazaifu post. This path looks out on Mt. Fuji, Mt. Tanzawa, Okutama, and the Chichibu mountain range.",35.6154506,139.4517535
Start,,35.6287704,139.4483144
Denshami-bashi Bridge,"If you continue east on “Suwa Nagayama Fureai-no-michi Road,” there is a bridge with an unusual name: ""Denshami-bashi.” This leads to the Tama-higashi Park and straddles the Keio and Odakyu Lines. Both the distance between “Nagayama and Wakabadai” on the Keio Sagamihara Line and the distance between “Nagayama and Haruhino” on the Odakyu Tama Line are short distances between tunnels. It is a famous spot for train fanatics where both lines are visible running in parallel.",35.624499,139.458652
Hijirigaoka Elementary School,,35.6287385,139.4603886
Hijiri-kan (Community Center),,35.631047,139.458123
Goal,,35.6309729,139.4579406
Suwa Nagayama Fureai-no-michi Road,"When you walk south from Nagayama Sta. and pass “Suwa Keyaki-zaka hill,” you will come upon “Suwa Nagayama Fureai-no-michi Road.” This is a relaxing promenade with pedestrian bridges that that traverse Suwa, Nagayama, Kaidori, and Toyogaoka from Tama-higashi Park. There are kindergartens and nursery schools along the way, and passersby can hear the voices of children.",35.623171,139.454599
Toritsu Sakuragaoka Park,A little past the end point is Toritsu Sakuragaoka Park with its beautiful cherry blossoms and fall leaves. Visitors will want to walk the extra distance to see these seasonal wonders.,35.6366936,139.4606308
Start,,35.7314064,139.2294069
Musashi-Itsukaichi Sta.,,35.7322392,139.2280304
Shokoji Temple,,35.7287759,139.2354853
Takao Park,Take a rest in Takao Park. You can enjoy the park equipment.,35.726604,139.23738
Myooin Daikoji Temple,,35.7260583,139.2388272
Takao Jinja Shrine,,35.7251857,139.2389791
Akigawabashi Kasen Park Barbecue Land,A spot where you can enjoy a barbecue and playing in the river. We enjoy singing together with participants on the Fureai Walk.,35.7287439,139.2275505
Awashima Jinja Shrine,,35.7277117,139.2244732
Goal,,35.7312599,139.2273601
Promenade,,35.7257343,139.227215
Gyokusenji Temple,,35.72418,139.224834
Akiru Jinja Shrine,,35.725283,139.222692
Itsukaichibashi Bridge,,35.7292687,139.235643
Musashi-Itukaichi Eki Mae (Musashi Itsukaichi Sta.),,35.7316121,139.2283523
Totohara,,35.7226236,139.2320333
Itsukaichi Ekimae Koban (police substation),,35.7327687,139.2288736
Itsukaichi Police Station Totohara Chuzaisho (police substation),,35.7227467,139.2319303
Itsukaichi Library,,35.729849,139.222267
Itsukaichi-nakacho Post Office,,35.72801,139.222839
Itsukaichi Takao,,35.7288251,139.2402935
Itsukaichi Takao,,35.7288077,139.2391455
Shimo-tateya,,35.7296351,139.2346957
Shimo-tateya,,35.7296677,139.2340842
Tateya,,35.73053,139.2314664
Higashi-machi,,35.7295415,139.2246723
Itsukaichi,,35.7284528,139.2233071
Akigawabashi Bridge,,35.7298768,139.2284811
Nakamura,,35.7275034,139.2292777
Kobayashi-zaka,,35.7248817,139.2315039
Totohara,,35.7231898,139.2320833
Takao,,35.7264321,139.2381182
Takao,,35.7254392,139.2380512
Todohara-ue,,35.7225584,139.232794
Aoyama Park,https://www.tokyo-park.or.jp/park/format/index080.html,35.669224,139.71899
Akatsuka Park,https://www.tokyo-park.or.jp/park/format/index005.html,35.785076,139.656438
Akirudai Park,https://www.tokyo-park.or.jp/park/format/index053.html,35.729007,139.300464
Inokashira Park,http://www.kensetsu.metro.tokyo.jp/jimusho/seibuk/inokashira/index.html,35.699744,139.573191
Inokashira Park Zoo,http://www.tokyo-zoo.net/zoo/ino/<br>入園料がかかります,35.700795,139.572782
Ueno Park,http://www.kensetsu.metro.tokyo.jp/jimusho/toubuk/ueno/index_top.html,35.714071,139.774079
Ukita Park,http://tokyo-eastpark.com/ukita/,35.674423,139.860592
Ogamiyama Park,https://www.tokyo-park.or.jp/park/format/index097.html,27.093948,142.192479
Ojima Komatsugawa Park,http://tokyo-eastpark.com/ohjima/,35.692509,139.846806
Oto Park,https://tamaparks.com/oto/,35.615582,139.285348
Ogunohara Park,http://tokyo-eastpark.com/ogunohara/,35.749916,139.776794
Oyamadairi Park,https://www.tokyo-park.or.jp/park/format/index064.html,35.606146,139.368198
Oyamada Park,https://www.tokyo-park.or.jp/park/format/index063.html,35.596194,139.416319
Ueno Zoological Gardens,http://www.tokyo-zoo.net/zoo/ueno/<br>入園料がかかります,35.716454,139.771318
Kasai Rinkai Park,https://www.tokyo-park.or.jp/park/format/index026.html,35.642328,139.860338
Tokyo Sea Life Park,http://www.tokyo-zoo.net/zoo/kasai/hours.html<br>入園料がかかります,35.640094,139.862165
Kameido-Chuo Park,http://tokyo-eastpark.com/kameido/,35.699909,139.838447
Kinuta Park,https://www.tokyo-park.or.jp/park/format/index004.html,35.630429,139.620212
Kiba Park,https://www.tokyo-park.or.jp/park/format/index020.html,35.676767,139.807561
Kyu Iwasaki-tei Gardens,http://teien.tokyo-park.or.jp/contents/index035.html<br>入園料がかかります,35.70976,139.767205
Kyu Shiba-rikyu Gardens,http://teien.tokyo-park.or.jp/contents/index029.html<br>入園料がかかります,35.655799,139.758046
Kyu Furukawa Gardens,http://teien.tokyo-park.or.jp/contents/index034.html<br>入園料がかかります,35.743102,139.746698
Kiyosumi Gardens,http://teien.tokyo-park.or.jp/contents/index033.html<br>入園料がかかります,35.680676,139.797804
Koishikawa Korakuen Gardens,http://teien.tokyo-park.or.jp/contents/index030.html<br>入園料がかかります,35.70545,139.749667
Koganei Park,https://www.tokyo-park.or.jp/park/format/index050.html,35.71706,139.517882
Komazawa Olympic Park,https://www.tokyo-park.or.jp/park/format/index040.html,35.627198,139.661894
Komiya Park,https://tamaparks.com/komiya/,35.672772,139.34107
Sakuragaoka Park,https://www.tokyo-park.or.jp/park/format/index065.html,35.636732,139.460896
Sayama Park,http://www.sayamaparks.com/sayama/,35.763187,139.44158
Sayama Sakai Scenic Road,http://musashinoparks.com/kouen/sayama/,35.713187,139.541393
Sarue Park,http://tokyo-eastpark.com/sarueonshi/,35.69051,139.819226
Shioiri Park,http://www.tokyo-park.or.jp/park/format/index017.html,35.736548,139.809326
Shiokaze Park,http://www.tptc.co.jp/park/01_03<br>一部工事中の箇所あり,35.62398,139.768796
Shinozaki Park,https://www.tokyo-park.or.jp/park/format/index025.html,35.715313,139.898033
Shiba Park,https://www.tokyo-park.or.jp/park/format/index001.html,35.654938,139.747984
Shakujii Park,https://www.tokyo-park.or.jp/park/format/index006.html,35.738195,139.59617
Johoku-Chuo Park,https://www.tokyo-park.or.jp/park/format/index022.html,35.756644,139.67284
Jindai Botanical Gardens,https://www.tokyo-park.or.jp/park/format/index045.html<br>入園料がかかります,35.66931,139.547206
Sengenyama Park,http://musashinoparks.com/kouen/sengenyama/,35.680157,139.500427
Zenpukujigawa Park,https://www.tokyo-park.or.jp/park/format/index021.html,35.69069,139.632376
Zenpukuji Park,https://www.tokyo-park.or.jp/park/format/index010.html,35.713434,139.591542
Soshigaya Park,https://www.tokyo-park.or.jp/park/format/index008.html,35.654614,139.59916
Daiba Park,http://www.tptc.co.jp/park/01_02,35.633609,139.772053
Takiyama Park,https://tamaparks.com/takiyama/,35.701493,139.329195
Tamagawajosui Scenic Road,http://musashinoparks.com/kouen/tamagawa/,35.680857,139.604018
Tama Zoological Park,http://www.tokyo-zoo.net/zoo/tama/<br>入園料がかかります,35.649518,139.402256
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6354875,139.794414
Toneri Park,https://www.tokyo-park.or.jp/park/format/index024.html,35.797052,139.768412
Tonogayato Gardens,http://teien.tokyo-park.or.jp/contents/index036.html<br>入園料がかかります,35.698717,139.482015
Toyama Park,https://www.tokyo-park.or.jp/park/format/index002.html,35.706351,139.716194
Nakagawa Park,http://tokyo-eastpark.com/nakagawa/,35.774755,139.845443
Nakato Park,http://www.sayamaparks.com/nakato/,35.760942,139.397398
Naganuma Park,https://www.tokyo-park.or.jp/park/format/index067.html,35.638301,139.368525
Nogawa Park,http://musashinoparks.com/kouen/nogawa/,35.68334,139.525446
Noyamakita-Rokudoyama Park,http://www.sayamaparks.com/noyama/,35.765884,139.379757
Hachikokuyama Park,http://www.sayamaparks.com/hachikokuyama/,35.766772,139.454934
Hama-rikyu Gardens,http://teien.tokyo-park.or.jp/contents/index028.html<br>入園料がかかります,35.659737,139.763492
Higashi-Ayase Park,http://tokyo-eastpark.com/higashiayase/,35.770235,139.832565
Higashi-Shirahige Park,http://www.tokyo-park.or.jp/park/format/index012.html,35.733687,139.814077
Higashi-Fushimi Park,https://musashinoparks.com/kouen/higashifushimi/,35.728728,139.557041
Higashimurayama-Chuo Park,http://www.tokyo-park.or.jp/park/format/index051.html,35.747927,139.459004
Higashiyamato-Minami Park,http://www.tokyo-park.or.jp/park/format/index052.html,35.734226,139.42202
Hikarigaoka Park,https://www.tokyo-park.or.jp/park/format/index023.html,35.766798,139.62955
Hibiya Park,https://www.tokyo-park.or.jp/park/format/index037.html,35.671839,139.755146
Hirayama-joshi Park,https://www.tokyo-park.or.jp/park/format/index066.html,35.639939,139.381931
Fuchunomori Park,http://www.tokyo-park.or.jp/park/format/index048.html,35.676497,139.491964
Mizumoto Park,https://www.tokyo-park.or.jp/park/format/index041.html,35.78643,139.869265
Mukojima-Hyakkaen Gardens,http://teien.tokyo-park.or.jp/contents/index032.html<br>入園料がかかります,35.724214,139.815601
Musashikokubunji Park,http://musashinoparks.com/kouen/musasikoku/,35.69685,139.472757
Musashino Park,http://musashinoparks.com/kouen/musasino/,35.687978,139.520421
Musashino-Chuo Park,http://www.tokyo-park.or.jp/park/format/index059.html,35.718669,139.55854
Musashino-no-mori Park,https://www.tokyo-park.or.jp/park/format/index058.html,35.676093,139.522366
Yumenoshima Park,http://www.yumenoshima.jp/park/<br>一部工事中の箇所あり,35.651124,139.82782
Yumenoshima Tropical Greenhouse Dome,http://www.yumenoshima.jp/botanicalhall/<br>入園料がかかります,35.651268,139.829588
Yokoamicho Park,http://tokyoireikyoukai.or.jp/,35.699736,139.796317
Yoyogi Park,http://www.tokyo-park.or.jp/park/format/index039.html,35.671736,139.694945
Rikugien Gardens,http://teien.tokyo-park.or.jp/contents/index031.html<br>入園料がかかります,35.733016,139.746588
Ryonan Park,https://tamaparks.com/ryonan/,35.649066,139.289172
Rinshinomori Park,http://www.tokyo-park.or.jp/park/format/index003.html,35.62493,139.703329
Roka Koshun-en Gardens,http://www.tokyo-park.or.jp/park/format/index007.html,35.661969,139.61091
Rokusen Park,http://musashinoparks.com/kouen/rokusen/,35.750023,139.522998
Wadabori Park,http://www.tokyo-park.or.jp/park/format/index095.html,35.685324,139.639836
Start,,35.7315751,139.229718
Musashi-Itsukaichi Sta.,,35.7320389,139.2277086
Promenade,Cross the little wooden bridge and walk to the promenade where you can have full view of cherry blossoms.,35.725732,139.227218
Gyokusenji Temple,,35.72418,139.2248233
Kowadabashi Bridge,,35.724738,139.2210718
Goryo Jinja Shrine,,35.7236061,139.2189941
Kotokuji Temple,"The road leading to Kotokuji Temple is a long upward slope, which will increase your stamina. The huge gingko tree in the temple ground is stunning!",35.721842,139.217357
Ishigami Jinja Shrine,,35.7251383,139.2141565
Kagetsubashi Bridge,,35.7261368,139.2159394
Koyasu Jinja Shrine,,35.7259251,139.2093843
Otori Jinja Shrine,,35.7282326,139.2135427
Itsukaichi Kyodokan (Itsukaichi History Museum),,35.728427,139.216979
Gyokurinji Temple,,35.7270778,139.2176559
Goal,,35.7314297,139.2270276
Recommended spots,"If you go a little further out of the course, you can enjoy playing in the athletic playground and nature observation in Komine Park.",35.718843,139.230981
Recommended spots,You can relax and fully enjoy the nature along the riverside straight course.,35.72605,139.212777
Itsukaichibashi Bridge,,35.729269,139.235643
Musashi-Itukaichi Eki Mae (Musashi Itsukaichi Sta.),,35.731612,139.228352
Totohara,,35.722624,139.232033
Itsukaichi Keisatsusho Mae,,35.727686,139.216403
Konakano,,35.726221,139.210041
Akiruno City Office Itsukaichi Branch Office,,35.729369,139.219968
Itsukaichi Police Station,,35.727955,139.216815
Itsukaichi Ekimae Koban (police substation),,35.7321831,139.228992
Itsukaichi Police Station Totohara Chuzaisho (police substation),,35.722747,139.23193
Musashi Itsukaichi Ekimae Post Office,,35.733412,139.229844
Itsukaichi Takao,,35.728825,139.240294
Itsukaichi Takao,,35.728808,139.239146
Shimo-tateya,,35.729635,139.234696
Shimo-tateya,,35.729668,139.234084
Tateya,,35.73053,139.231466
Higashi-machi,,35.729542,139.224672
Itsukaichi,,35.728453,139.223307
Kami-cho,,35.72771,139.220976
Itsukaichi High School,,35.727824,139.218082
Higashi-konakano,,35.727371,139.214284
Nishi-konakano,,35.726554,139.211229
Sawadobashi Bridge,,35.725095,139.206356
Akigawabashi Bridge,,35.729877,139.228481
Nakamura,,35.727503,139.229278
Kobayashi-zaka,,35.724882,139.231504
Totohara,,35.72319,139.232083
Takao,,35.726432,139.238118
Takao,,35.725439,139.238051
Todohara-ue,,35.722558,139.232794
Kowada,,35.723963,139.221537
Kowada,,35.724342,139.220834
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355093,139.7944301
Start,,35.728076,139.191236
Jurigi,,35.728088,139.191562
Otori Jinja Shrine,,35.7297698,139.187576
Tokuunin Temple,,35.730048,139.18458
Akigawa Kokusai Masutsurijo (Akigawa International Trout Fishing Park),,35.736317,139.186607
Komiya Furusato Nature Experience School,,35.7341005,139.1833629
Ryushuin Temple,,35.726973,139.178542
Yokokuin Temple,,35.7260767,139.1706071
Akigawa Keikoku Valley Seoto-no-yu Spa,Refresh your tired body in Seoto-no-yu Spa. Rest is important for your health.,35.7273238,139.1876836
Goal,,35.7275927,139.1870839
Recommended spots,The road ahead has many ups and downs. Be sure to drink water and keep stretching.,35.7444137,139.1886127
Recommended spots,Road in the shade of trees along the mountain.,35.7398806,139.1879483
Recommended spots,Toward Akigawa Kokusai Masutsurijo (Akigawa International Trout Fishing Park). Take your time and walk slowly on the downward slope.,35.735357,139.1841495
Recommended spots,Long upward slope. The best spot for increase muscular strength.,35.730432,139.1807109
Recommended spots,The Nishi Aokidairabashi Bridge area is a recommended spot for its clear water,35.7249754,139.1703629
Jurigi,,35.7280456,139.1910964
Itsukaichi Police Station Komiya Chuzaisho (police substation),,35.7308199,139.1834862
Otsu Post Office,,35.733576,139.182949
Jurigi,,35.7277778,139.1909221
Nutabata,,35.7448186,139.1893529
Motosu,,35.7408173,139.1901898
Sorigobashi Bridge,,35.7372468,139.1885993
Akigawa Kokusai Masutsurijo (Akigawa International Trout Fishing Park),,35.7351611,139.1865957
Gundo,,35.7335238,139.1833716
Fudaate,,35.7302252,139.1838947
Fudaate,,35.730371,139.1846243
Ochiaibashi Bridge,,35.7294065,139.1886476
Akigawa Keikoku Valley Seoto-no-yu Spa,,35.7275491,139.1872877
Oiwake,,35.7265954,139.1842568
Nitago,,35.726369,139.1810006
Nitago,,35.7252889,139.1813654
Nitago,,35.7244528,139.1810274
Kuronita,,35.7237386,139.1725785
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.635518,139.7944194
Start,,35.7304746,139.2557442
Musashi-Masuko Sta.,,35.7309806,139.2563259
Noman Zen-dera Temple,,35.7260322,139.2593905
Tenmangu Shrine,,35.7256178,139.2627284
Goal,,35.7307513,139.2567806
Recommended spots,You have a panoramic view of the sky and mountains.,35.7296264,139.2638648
Recommended spots,"Stop a little while around here, take a deep breath and do some stretching to keep yourself refreshed.",35.7289122,139.2649859
Shimo-yamada,,35.7259553,139.2629206
Shimo-yamada,,35.7264343,139.2602652
Yamada,,35.7266956,139.2545629
Ajiro Tunnel Entrance,,35.720568,139.2566657
Itsukaichi Police Station Yamada Chuzaisho (police substation),,35.7269323,139.2592258
Itsukaichi Police Station Honjuku Chuzaisho (police substation),,35.7366347,139.2569384
Itsukaichi Ina Post Office,,35.734632,139.256008
Hikida,,35.7257353,139.2656887
Hikida,,35.7258442,139.2671022
Higashi-yamada,,35.7258246,139.2633122
Yamada,,35.7263951,139.2606997
Yamada,,35.7264648,139.2598361
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6354875,139.7943711
Start,,35.7310538,139.2554374
Musashi-Masuko Sta.,,35.7309741,139.2564224
Yokosawa-iri,Designated as Satoyama (rural landscapes) preservation area by Tokyo Metropolitan Government. Nature-rich Satoyama scenery spreads out before you.,35.7326126,139.2439701
Daihiganji Temple,The wooden Amida Triad is a nationally designated important cultural asset. Also famous for its white bush clover in fall.,35.732325,139.2414956
Ajirobashi Bridge,,35.723885,139.253463
Zuiunji Temple,,35.723984,139.254575
Yamada Hachiman Jinja Shrine,,35.7242915,139.2550187
Goal,,35.7300481,139.2561942
Recommended spots,Let's walk with a good posture on the straight road along the railway track.,35.7313683,139.2481363
Recommended spots,Downward slope. Let's walk slowly taking short strides!,35.731181,139.2390275
Recommended spots,Riverside road where you can feel the seasonal wind.,35.725867,139.24386
Zenshoji Temple,,35.722751,139.253539
Yamada-Ohashi Bridge,,35.723033,139.2560864
Yamada,,35.726696,139.254563
Itsukaichibashi Bridge,,35.729291,139.235616
Itsukaichi Police Station Ina Chuzaisho (police substation),,35.728946,139.243682
Chuo Library Masuko branch,,35.727467,139.247565
Masuko Post Office,,35.726381,139.253961
Ajiro Iriguchi,,35.726428,139.253705
Ina-shinjuku,,35.72648,139.250928
Ina,,35.727118,139.24723
Ina-sakaue,,35.728089,139.244467
Itsukaichi Takao,,35.728803,139.239172
Itsukaichi Takao,,35.728825,139.240272
Shimo-tateya,,35.729633,139.234682
Shimo-tateya,,35.729655,139.234106
Sannai,,35.730214,139.237051
Takao,,35.726432,139.238126
Takao,,35.725437,139.238062
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6354962,139.7943872
Start,,35.7304981,139.2553189
Musashi-Masuko Sta.,,35.7309393,139.2564224
Kishijima Jinja Shine,,35.7213965,139.2473266
Mt. Bentenyama (summit),"A mountain of 292 m in height, enjoyed by the whole family. Cherry blossoms and azalea are beautiful in spring.",35.7206573,139.2467955
Yamada-Ohashi Bridge,,35.7226987,139.2561736
Goal,,35.7300569,139.2572912
Recommended spots,The red Torii gate is the landmark for the entrance to a route up to Mt. Bentenyama. Stretch your legs before starting out.,35.723155,139.249891
Recommended spots,"Walking the mountain trail is great exercise to develop lower body strength. As some parts of the trail may be slippery from the rain, wear slip resistant shoes. The summit of the mountain presents a view of Akiruno.",35.7200806,139.2473908
Recommended spots,Yamada-Ohashi Bridge and its vicinity are covered by cherry blossoms in spring,35.7234892,139.2558971
Ajiro Tunnel Entrance,,35.720568,139.256666
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355049,139.7943925
Start,,35.7353461,139.3019986
Minami-Komiyabashi Bridge,,35.7360574,139.3024709
Promenade along Hiraigawa River (South),,35.732862,139.309044
Moriyama Jinja Shrine,,35.7316394,139.3188962
Promenade along Hiraigawa River (North),,35.733404,139.30904
Goal,,35.7363102,139.3027162
Kusabana Park,,35.7361302,139.3012132
Hirasawa,,35.7306672,139.3188688
Tamabashi Bridge,,35.7318516,139.3203414
Hiratakabashi Bridge,,35.7349956,139.3123296
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355049,139.7944355
Start,,35.7284786,139.2874862
Akigawa Sta.,,35.7280922,139.2863215
Shinmei Jinja Shrine,,35.7379827,139.2873712
Sedooka-kofun Tumulus Cluster,Beautiful lilies in early summer and spider lilies in fall,35.7397578,139.2878511
Ozaki Kannon (Goddess of Mercy),,35.743107,139.2840245
Sedooka-kofun Tumulus Cluster,A tumulus remains in the middle of a residential area. Can you find it?,35.738486,139.285722
Goal,,35.72849,139.2860714
Viewing spot,,35.7507593,139.3063778
JA Akigawa Honten Mae,,35.731429,139.286626
Fussa Police Station,,35.748655,139.320752
Akiｇawa Ekimae Koban (police substation),,35.728106,139.287261
Akiruno City Chuo Library (Central Library),,35.730714,139.288737
Kusabana Clinic,,35.742925,139.291964
Akiruno Post Office,,35.731886,139.285117
Sugasebashi Bridge,,35.742115,139.290247
Sugasebashi Bridge,,35.741806,139.289571
Ozaki Kannon (Goddess of Mercy),,35.74201,139.284142
Ozaki Kannon (Goddess of Mercy),,35.742006,139.283472
Akigawa 3-chome,,35.734373,139.284872
Akigawa 4-chome,,35.734007,139.288412
Akigawa Kirara Hall Entrance,,35.731601,139.28647
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355114,139.7944274
Start,,35.738029,139.300202
Jishoji Temple,,35.741641,139.312086
Kusabana Jinja Shrine,The picture is a view from Kusabana Jinja Shrine.<br>Viewing spot,35.741787,139.310233
Mt. Daichozan,,35.7434211,139.311146
Yakumo Jinja Shrine,,35.7451145,139.3109818
Viewing spot,You will have a clear view of Hamura and Fussa if you head in the direction of Mt. Sengendake. It's a popular spot for viewing the first sunrise of the year.,35.750753,139.306382
Tasai Elementary School,,35.742055,139.300207
Promenade along Hiraigawa River,,35.7393443,139.2950038
Goal,,35.736867,139.299065
Recommended spots,Entrance to a route up to Mt. Daichozan,35.7411115,139.3115784
Recommended spots,山道では疲れ具合をみながらペースを考えましょう。Change your walking speed on the mountain trail depending of your fatigue level,35.7485607,139.3058467
Minami-Komiyabashi Bridge,,35.7360602,139.3024805
Hizawabashi Bridge,,35.738697,139.306276
Kusabana Koen Iriguchi,,35.738396,139.303578
Kusabana Chuzaisho (police substation),,35.738554,139.304168
Kami-Fussa Chuzaisho (police substation),,35.744768,139.319418
Akiruno City Tobu Library,,35.725196,139.315651
Tasai Post Office,,35.738555,139.303887
Shimo-kusabana,,35.738433,139.310583
Shimo-kusabana,,35.738653,139.310664
Kusabana,,35.738623,139.3056
Kusabana,,35.738279,139.304543
Monzen,,35.738531,139.303105
Monzen,,35.738392,139.302617
Akiruno Shimin Kyujo,,35.738762,139.300225
Akiruno Shimin Kyujo,,35.738605,139.30001
Sedooka Midobashi,,35.739019,139.296958
Sedooka Midobashi,,35.738788,139.297628
Daitabashi Bridge,,35.736977,139.296116
Komiya Kubobashi Bridge,,35.741338,139.293723
Entrance of Jishoji Temple,,35.740049,139.311072
Yamanokami,,35.745047,139.305814
Matsuyamabashi Bridge,,35.741453,139.303977
Tasai Jidokan Mae (Tasai Children's Hall),,35.742628,139.299309
Matsuyama Kaikan Iriguchi (Matsuyama Hall Entrance),,35.743214,139.296024
Komiya Kuboue,,35.744566,139.292833
Start,,35.7270151,139.3135102
Ninomiya Jinja Shrine,,35.7268848,139.3135729
Akigawa Famers' Center,"One of the largest direct-sale stores in Tokyo, where vegetables grown by local farmers are sold.",35.7285875,139.3077139
Akirudai Park,https://www.tokyo-park.or.jp/park/format/index053.html,35.7305529,139.2998525
Akiruno City Office,,35.7288937,139.294115
Otsuka Park,,35.7278417,139.2926777
Akigawa Sta.,,35.7281632,139.2866555
Goal,,35.728374,139.28685
Recommended spots,Walk while enjoying the farm scenery of Akiru Plateau,35.7293042,139.3053371
Amema grade separated crossing,,35.7264876,139.2978966
Shimin Taiikukan　(Gymnasium) Mae,,35.728834,139.303644
Akirudai Koen Nishi,,35.728559,139.297836
Akigawa,,35.728715,139.2892363
Akiｇawa Ekimae Koban (police substation),,35.7281064,139.2872608
Akiruno Hoken Sodanjo (Health consultation center),,35.7287424,139.2896435
Akiruno Hoken Sodanjo (Health consultation center),,35.7286335,139.2900753
Akiruno City Office Akigawa Bldg.,,35.7286205,139.2944902
Akiruno City Office Akigawa Bldg.,,35.7285224,139.2949999
Higashi chugakko Iriguchi,,35.7287053,139.3028963
Farmers' Center,,35.7288469,139.3073004
Higashi-Akiru Ekiue,,35.7286814,139.3110153
Higashi-Akiru Ekiue,,35.7286683,139.3115303
Ninomiya Jinja Shrine,,35.72648,139.3139121
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355005,139.7943872
Start,,35.726854,139.313719
Yakumo Jinja Shrine,,35.7229297,139.311798
Kumano Jinja Shrine,,35.7213025,139.3170817
Ogawa Kubo Sakura Park,,35.715376,139.313346
Amema grade separated crossing,"You go down the road and up at the grade separated crossing, which will be a good exercise.",35.7264866,139.2978993
Akigawa Sta.,,35.728124,139.2866743
Goal,,35.728373,139.286849
Recommended spots,Turn left after passing Maeda Park,35.7245223,139.3153497
Recommended spots,"A road along a moat, which is known only to few.",35.7242089,139.3169242
Recommended spots,A broad road along the stretch of rice fields. Try to swing your arms powerfully.,35.7179069,139.3159747
Recommended spots,"After taking a rest in Ogawa Kubo Sakura Park, walk the promenade along the river. This is a popular spot for observing various wild birds.",35.715395,139.311879
Akigawa Green Sports Field,,35.716571,139.301078
Akigawa,,35.728715,139.289236
Ogawa,,35.720546,139.317058
Amema,,35.722737,139.298004
Fussa Police Station Ogawa Chuzaisho (police substation),,35.720423,139.318101
Akigawa-nobe Post Office,,35.723932,139.310015
Akiruno Ogawa Post Office,,35.720122,139.319112
Akiruno Hoken Sodanjo (Health consultation center),,35.728742,139.289644
Akiruno Hoken Sodanjo (Health consultation center),,35.728634,139.290075
Akiruno City Office Akigawa Bldg.,,35.72862,139.29449
Akiruno City Office Akigawa Bldg.,,35.728522,139.295
Higashi chugakko Iriguchi,,35.728705,139.302896
Farmers' Center,,35.728847,139.3073
Higashi-Akiru Ekiue,,35.728681,139.311015
Higashi-Akiru Ekiue,,35.728668,139.31153
Showabashi Bridge,,35.72346,139.318678
Higashi-amema,,35.722715,139.30052
Nobe-minami,,35.722092,139.310935
Nobe-minami,,35.721918,139.311428
Nishi-ogawa,,35.721064,139.315492
Ogawa,,35.720176,139.318421
Amema,,35.721609,139.2981988
Amema,,35.7220593,139.2977249
Ninomiya Jinja Shrine,,35.72648,139.313912
Akirudai Park,https://www.tokyo-park.or.jp/park/format/index053.html,35.7303483,139.2999061
Tokyo Rinkai Disaster Prevention Park,http://www.tokyorinkai-koen.jp/,35.6355093,139.7944086
Ogawa Kubo Sakura Park,,35.715378,139.313335
Akigawa Green Sports Field,,35.7165712,139.3010778
Amemushu Jinja Shrine,There are 200 stone steps (right) and a gentle slope (left) up to the worship hall. Both are great physical training.,35.7143768,139.2918374
Akirudai Park,https://www.tokyo-park.or.jp/park/format/index053.html,35.7303831,139.2998417
Akigawa Sta.,,35.7281588,139.2859876
